Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0010605~negative regulation of macromolecule metabolic process	30	1.4492753623188406	1.7399929502373246E-11	HSP90AB1, CCDC85B, TSG101, POT1, KDM1A, ACD, AES, ATN1, PRMT6, PSMD2, SKIL, UBE2D1, TCF4, TINF2, TERF1, MDFI, CTBP2, IKZF1, TP53, TRIM27, UBE2I, SMAD2, SMAD1, ATXN1, PSMA1, HDAC1, NEDD4, PSMA3, RPS13, UBE2E1	126	734	13528	4.388218502659919	2.4725357539168158E-8	2.4725357539168158E-8	2.8721458544822553E-8
GOTERM_BP_FAT	GO:0016567~protein ubiquitination	13	0.6280193236714976	9.340107039696823E-10	LRSAM1, TSG101, UBE2V1, UBE2H, LNX1, UBE2D3, UBE2D2, NEDD4, SIAH1, SMURF1, UBE2D1, TRAF6, UBE2E1	126	119	13528	11.728958249966652	1.327228406400316E-6	6.636144234128949E-7	1.5417356835634166E-6
GOTERM_BP_FAT	GO:0045934~negative regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	23	1.1111111111111112	1.4935434066356466E-9	MDFI, CTBP2, IKZF1, TSG101, CCDC85B, TRIM27, TP53, SMAD2, UBE2I, POT1, ATXN1, KDM1A, ACD, AES, ATN1, HDAC1, NEDD4, PRMT6, RPS13, SKIL, TCF4, TINF2, TERF1	126	512	13528	4.823040674603174	2.1223229209610395E-6	7.074414740682045E-7	2.465334714152334E-6
GOTERM_BP_FAT	GO:0051172~negative regulation of nitrogen compound metabolic process	23	1.1111111111111112	1.9222487250864727E-9	MDFI, CTBP2, IKZF1, TSG101, CCDC85B, TRIM27, TP53, SMAD2, UBE2I, POT1, ATXN1, KDM1A, ACD, AES, ATN1, HDAC1, NEDD4, PRMT6, RPS13, SKIL, TCF4, TINF2, TERF1	126	519	13528	4.75799002966633	2.731511665632347E-6	6.828786158763478E-7	3.1729820659798236E-6
GOTERM_BP_FAT	GO:0032446~protein modification by small protein conjugation	13	0.6280193236714976	3.1054405866181336E-9	LRSAM1, TSG101, UBE2V1, UBE2H, LNX1, UBE2D3, UBE2D2, NEDD4, SIAH1, SMURF1, UBE2D1, TRAF6, UBE2E1	126	132	13528	10.573833573833573	4.4128213222416335E-6	8.825658223132749E-7	5.126031399349529E-6
GOTERM_BP_FAT	GO:0031327~negative regulation of cellular biosynthetic process	23	1.1111111111111112	8.03130571702006E-9	MDFI, CTBP2, IKZF1, TSG101, CCDC85B, TRIM27, TP53, SMAD2, UBE2I, POT1, ATXN1, KDM1A, ACD, AES, ATN1, HDAC1, NEDD4, PRMT6, PRKAA1, SKIL, TCF4, TINF2, TERF1	126	561	13528	4.401776872365108	1.1412420368173137E-5	1.9020791061086229E-6	1.3256967190677926E-5
GOTERM_BP_FAT	GO:0006357~regulation of transcription from RNA polymerase II promoter	26	1.2560386473429952	9.43946479438312E-9	XRCC6, ARNT2, KDM1A, HOXA1, AES, ATN1, SKIL, TCF4, CHD3, MDFI, IKZF3, IKZF1, OTX1, TP53, TRIM27, SMAD2, TFCP2, ESR2, SMAD1, ATXN1, EP300, HDAC1, NEDD4, MAPK14, ABL1, CRK	126	727	13528	3.839741490360472	1.3413389534644438E-5	1.916209520502754E-6	1.5581360923722087E-5
GOTERM_BP_FAT	GO:0009890~negative regulation of biosynthetic process	23	1.1111111111111112	1.1790646399908766E-8	MDFI, CTBP2, IKZF1, TSG101, CCDC85B, TRIM27, TP53, SMAD2, UBE2I, POT1, ATXN1, KDM1A, ACD, AES, ATN1, HDAC1, NEDD4, PRMT6, PRKAA1, SKIL, TCF4, TINF2, TERF1	126	573	13528	4.309593063519765	1.6754368203475423E-5	2.0943113768767674E-6	1.946236545258273E-5
GOTERM_BP_FAT	GO:0010604~positive regulation of macromolecule metabolic process	28	1.3526570048309179	1.3934085070455537E-8	XRCC6, ARNT2, POT1, PIN1, HOXA1, REL, PSMD2, UBE2D1, TCF4, TRAF6, TINF2, APC, DVL3, IKZF1, TP53, SMAD2, SMAD1, ESR2, ATXN1, MAPK1, PSMA1, EP300, HDAC1, NEDD4, MAPK14, PSMA3, SMURF1, UBE2E1	126	857	13528	3.507843899909244	1.9800139051007193E-5	2.2000348106621104E-6	2.3000456816912873E-5
GOTERM_BP_FAT	GO:0010558~negative regulation of macromolecule biosynthetic process	22	1.0628019323671498	2.655488545805359E-8	MDFI, CTBP2, IKZF1, TSG101, CCDC85B, TRIM27, TP53, SMAD2, UBE2I, POT1, ATXN1, KDM1A, ACD, AES, ATN1, HDAC1, NEDD4, PRMT6, SKIL, TCF4, TINF2, TERF1	126	547	13528	4.318156756913613	3.773378087756907E-5	3.773442161958407E-6	4.3833120944025694E-5
GOTERM_BP_FAT	GO:0070647~protein modification by small protein conjugation or removal	13	0.6280193236714976	2.7566095775042695E-8	LRSAM1, TSG101, UBE2V1, UBE2H, LNX1, UBE2D3, UBE2D2, NEDD4, SIAH1, SMURF1, UBE2D1, TRAF6, UBE2E1	126	160	13528	8.723412698412698	3.917065539538189E-5	3.5610320763268533E-6	4.5502286138976444E-5
GOTERM_BP_FAT	GO:0051603~proteolysis involved in cellular protein catabolic process	22	1.0628019323671498	1.2819818926558648E-7	LRSAM1, TSG101, UBE2V1, UBE2I, UBE2H, LNX1, UBE2D4, PSMA1, UBE2E3, UBE2D3, UBE2D2, NEDD4, CASP8, PSMA3, PSMD2, SIAH1, SMURF1, UBE2D1, TRAF6, UBE2E2, UBE2U, UBE2E1	126	600	13528	3.936719576719576	1.8215304677182687E-4	1.5180687993221476E-5	2.1161161867233602E-4
GOTERM_BP_FAT	GO:0044257~cellular protein catabolic process	22	1.0628019323671498	1.3939130369130151E-7	LRSAM1, TSG101, UBE2V1, UBE2I, UBE2H, LNX1, UBE2D4, PSMA1, UBE2E3, UBE2D3, UBE2D2, NEDD4, CASP8, PSMA3, PSMD2, SIAH1, SMURF1, UBE2D1, TRAF6, UBE2E2, UBE2U, UBE2E1	126	603	13528	3.917133907183658	1.9805544082474036E-4	1.5236426723963525E-5	2.3008762458642806E-4
GOTERM_BP_FAT	GO:0051253~negative regulation of RNA metabolic process	17	0.8212560386473431	2.1815177593160584E-7	MDFI, CTBP2, IKZF1, TSG101, TP53, TRIM27, UBE2I, SMAD2, KDM1A, AES, ATN1, HDAC1, NEDD4, PRMT6, RPS13, SKIL, TCF4	126	362	13528	5.042006489520301	3.099456643912424E-4	2.2142162535598864E-5	3.6009415180782156E-4
GOTERM_BP_FAT	GO:0030163~protein catabolic process	22	1.0628019323671498	2.339464237271595E-7	LRSAM1, TSG101, UBE2V1, UBE2I, UBE2H, LNX1, UBE2D4, PSMA1, UBE2E3, UBE2D3, UBE2D2, NEDD4, CASP8, PSMA3, PSMD2, SIAH1, SMURF1, UBE2D1, TRAF6, UBE2E2, UBE2U, UBE2E1	126	622	13528	3.7974786913693666	3.3238265557422597E-4	2.2162281541837636E-5	3.8616567895610743E-4
GOTERM_BP_FAT	GO:0043632~modification-dependent macromolecule catabolic process	21	1.0144927536231882	2.8538151847119017E-7	LRSAM1, TSG101, UBE2V1, UBE2I, UBE2H, LNX1, UBE2D4, PSMA1, UBE2E3, UBE2D3, UBE2D2, NEDD4, PSMA3, PSMD2, SIAH1, SMURF1, UBE2D1, TRAF6, UBE2E2, UBE2U, UBE2E1	126	574	13528	3.9279907084785135	4.0544498049588373E-4	2.5345128527698435E-5	4.710672731778054E-4
GOTERM_BP_FAT	GO:0019941~modification-dependent protein catabolic process	21	1.0144927536231882	2.8538151847119017E-7	LRSAM1, TSG101, UBE2V1, UBE2I, UBE2H, LNX1, UBE2D4, PSMA1, UBE2E3, UBE2D3, UBE2D2, NEDD4, PSMA3, PSMD2, SIAH1, SMURF1, UBE2D1, TRAF6, UBE2E2, UBE2U, UBE2E1	126	574	13528	3.9279907084785135	4.0544498049588373E-4	2.5345128527698435E-5	4.710672731778054E-4
GOTERM_BP_FAT	GO:0006511~ubiquitin-dependent protein catabolic process	14	0.6763285024154589	3.615053254525816E-7	PSMA1, UBE2D3, UBE2D2, NEDD4, TSG101, PSMA3, PSMD2, SIAH1, UBE2I, SMURF1, UBE2H, UBE2D1, LNX1, UBE2E1	126	242	13528	6.211202938475666	5.135672394969149E-4	3.021714111894891E-5	5.967212885260587E-4
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	21	1.0144927536231882	3.9657797683812204E-7	EGFR, MDFI, TRAF2, ERBB2, TP53, UBE2V1, POT1, PIN1, PSMA1, ACD, EP300, CASP9, IKBKG, PSMA3, PSMD2, PRKAA1, UBE2D1, TRAF6, ABL1, UBE2E1, TERF1	126	586	13528	3.8475540386803186	5.633786593767232E-4	3.1307144185754865E-5	6.546140272400969E-4
GOTERM_BP_FAT	GO:0044265~cellular macromolecule catabolic process	23	1.1111111111111112	7.196647522619532E-7	LRSAM1, UPF2, TSG101, UBE2V1, UBE2I, UBE2H, LNX1, UBE2D4, PSMA1, UBE2E3, UBE2D3, UBE2D2, NEDD4, CASP8, PSMA3, PSMD2, SIAH1, SMURF1, UBE2D1, TRAF6, UBE2E2, UBE2U, UBE2E1	126	725	13528	3.406064586754242	0.001022121258752784	5.3821918964747084E-5	0.001187916347311635
GOTERM_BP_FAT	GO:0010629~negative regulation of gene expression	19	0.9178743961352657	8.416320400912859E-7	MDFI, CTBP2, IKZF1, TSG101, CCDC85B, TP53, TRIM27, SMAD2, UBE2I, SMAD1, ATXN1, KDM1A, AES, ATN1, HDAC1, NEDD4, PRMT6, SKIL, TCF4	126	504	13528	4.047493071302595	0.0011952447574997693	5.97961937466307E-5	0.0013892406294124804
GOTERM_BP_FAT	GO:0045892~negative regulation of transcription, DNA-dependent	16	0.7729468599033816	9.831382349940816E-7	MDFI, CTBP2, IKZF1, TSG101, TP53, TRIM27, UBE2I, SMAD2, KDM1A, AES, HDAC1, ATN1, NEDD4, PRMT6, SKIL, TCF4	126	356	13528	4.825396825396825	0.0013960647124735548	6.652350715341537E-5	0.0016228161678233377
GOTERM_BP_FAT	GO:0016481~negative regulation of transcription	18	0.8695652173913043	1.0638424857166658E-6	MDFI, CTBP2, IKZF1, TSG101, CCDC85B, TP53, TRIM27, SMAD2, UBE2I, ATXN1, KDM1A, AES, ATN1, HDAC1, NEDD4, PRMT6, SKIL, TCF4	126	459	13528	4.2103952692187985	0.0015105789018141635	6.871222904292207E-5	0.0017560294616969507
GOTERM_BP_FAT	GO:0043085~positive regulation of catalytic activity	19	0.9178743961352657	1.3185182099270173E-6	EGFR, MDFI, TRAF2, ERBB2, TP53, POT1, PIN1, PSMA1, ACD, CASP9, IKBKG, PSMA3, PSMD2, PRKAA1, UBE2D1, TRAF6, ABL1, UBE2E1, TERF1	126	520	13528	3.922954822954823	0.0018718614894914776	8.145823042571276E-5	0.0021764051366446324
GOTERM_BP_FAT	GO:0051252~regulation of RNA metabolic process	38	1.8357487922705313	1.604610979714747E-6	TSG101, ARNT2, XRCC6, UBE2V1, HOXA1, KDM1A, AES, ATN1, REL, PRMT6, SKIL, TCF4, EWSR1, CHD3, MDFI, DVL3, IKZF3, CTBP2, CREB3, IKZF1, OTX1, TRIM27, TP53, UBE2I, SMAD2, TFCP2, SMAD1, ESR2, ZSCAN1, ATXN1, EP300, HDAC1, MEOX2, NEDD4, MAPK14, RPS13, ABL1, CRK	126	1813	13528	2.25034363809874	0.0022775564550753247	9.500190501710026E-5	0.002648636784741143
GOTERM_BP_FAT	GO:0009057~macromolecule catabolic process	23	1.1111111111111112	2.47161273662264E-6	LRSAM1, UPF2, TSG101, UBE2V1, UBE2I, UBE2H, LNX1, UBE2D4, PSMA1, UBE2E3, UBE2D3, UBE2D2, NEDD4, CASP8, PSMA3, PSMD2, SIAH1, SMURF1, UBE2D1, TRAF6, UBE2E2, UBE2U, UBE2E1	126	781	13528	3.161839725220007	0.003506005598181039	1.4047677377582168E-4	0.004079718068050742
GOTERM_BP_FAT	GO:0006355~regulation of transcription, DNA-dependent	37	1.7874396135265702	2.646688167740769E-6	TSG101, ARNT2, XRCC6, UBE2V1, HOXA1, KDM1A, AES, ATN1, REL, PRMT6, SKIL, TCF4, EWSR1, CHD3, MDFI, DVL3, IKZF3, CTBP2, CREB3, IKZF1, OTX1, TRIM27, TP53, UBE2I, SMAD2, TFCP2, SMAD1, ESR2, ZSCAN1, ATXN1, EP300, HDAC1, MEOX2, NEDD4, MAPK14, ABL1, CRK	126	1773	13528	2.240557211792406	0.0037538853531552396	1.446414177824762E-4	0.00436869689238728
GOTERM_BP_FAT	GO:0032211~negative regulation of telomere maintenance via telomerase	4	0.1932367149758454	3.0601607399700674E-6	ACD, TINF2, POT1, TERF1	126	4	13528	107.36507936507935	0.004339054050005564	1.6104240405667714E-4	0.00505116999430788
GOTERM_BP_FAT	GO:0009891~positive regulation of biosynthetic process	21	1.0144927536231882	5.4945111774108075E-6	EGFR, HSP90AB1, DVL3, IKZF1, ARNT2, XRCC6, TP53, SMAD2, ESR2, SMAD1, POT1, ATXN1, MAPK1, HOXA1, EP300, REL, HDAC1, MAPK14, PRKAA1, TCF4, TRAF6	126	695	13528	3.244124700239808	0.0077773207452955795	2.7880833404758665E-4	0.009069192284172356
